Dict_of_clique_size_combinations:
(3, 2, 2) : 56882

Solution Time:
380.9038014411926

X_history_database:
(0, 0) : [13, 61, 74]
(0, 0, 1, 178) : [24, 25]
(0, 0, 1, 179) : [124, 126]
(0, 0, 1, 180) : [156, 157]
(0, 0, 1, 181) : [11, 14]
(0, 0, 1, 182) : [11, 115]
(0, 0, 1, 183) : [26, 202]
(0, 0, 1, 184) : [81, 142]
(0, 0, 1, 185) : [26, 199]
(0, 0, 1, 186) : [114, 119]
(0, 0, 1, 187) : [114, 193]
(0, 0, 1, 188) : [86, 196]
(0, 0, 1, 189) : [187, 196]
(0, 0, 1, 190) : [14, 101]
(0, 0, 1, 191) : [65, 78]
(0, 0, 1, 192) : [14, 89]
(0, 0, 1, 193) : [132, 207]
(0, 0, 1, 194) : [132, 209]
(0, 0, 1, 195) : [132, 133]
(0, 0, 1, 196) : [132, 208]
(0, 0, 1, 197) : [14, 17]
(0, 0, 1, 198) : [3, 121]
(0, 0, 1, 199) : [3, 164]
(0, 0, 1, 200) : [3, 165]
(0, 0, 1, 201) : [3, 195]
(0, 0, 1, 202) : [32, 110]
(0, 0, 1, 203) : [3, 183]
(0, 0, 1, 204) : [3, 149]
(0, 0, 1, 205) : [26, 201]
(0, 0, 1, 206) : [32, 135]
(0, 0, 1, 207) : [32, 169]
(0, 0, 1, 208) : [32, 172]
(0, 0, 1, 209) : [60, 196]
(0, 0, 1, 210) : [32, 168]
(0, 0, 1, 211) : [32, 167]
(0, 0, 1, 212) : [71, 146]
(0, 0, 1, 213) : [37, 50]
(0, 0, 1, 214) : [37, 100]
(0, 0, 1, 215) : [5, 67]
(0, 0, 1, 216) : [34, 48]
(0, 0, 1, 217) : [8, 114]
(0, 0, 1, 218) : [137, 212]
(0, 0, 1, 219) : [21, 37]
(0, 0, 1, 220) : [40, 147]
(0, 0, 1, 221) : [151, 152]
(0, 0, 1, 222) : [3, 46]
(0, 0, 1, 223) : [65, 176]
(0, 0, 1, 224) : [124, 125]
(0, 0, 1, 225) : [26, 38]
(0, 0, 1, 226) : [26, 39]
(0, 0, 1, 227) : [28, 29]
(0, 0, 1, 228) : [143, 197]
(0, 0, 1, 229) : [136, 179]
(0, 0, 1, 230) : [14, 77]
(0, 0, 1, 231) : [71, 184]
(0, 0, 1, 232) : [23, 65]
(0, 0, 1, 233) : [2, 137]
(0, 0, 1, 234) : [30, 160]
(0, 0, 1, 235) : [26, 58]
(0, 0, 1, 236) : [26, 59]
(0, 0, 1, 237) : [27, 137]
(0, 0, 2, 0) : [1, 180]
(0, 0, 2, 1) : [2, 114]
(0, 0, 2, 2) : [90, 91]
